Subject,Speaker,Prosody,Happy_rating,Angry_rating,Sad_Rating,F0_Mean,F0_SD,Speech_Rate
42,0,1,1,4,3,266.0508628,54.42555652,4.104484554
42,0,1,1,4,1,268.6016796,50.13260996,4.299985601
42,1,1,1,3,1,234.3223402,50.22159575,4.214657857
42,1,1,2,2,1,238.6315662,40.25261382,4.124094652
42,0,1,2,1,1,233.8362637,40.12947977,4.36028179
42,0,1,1,4,1,269.8590757,51.4975442,5.515326546
42,1,1,2,1,1,230.3635526,32.26193212,3.626234037
42,1,1,1,4,1,239.4868707,42.83629535,3.721681531
42,0,1,2,1,2,226.4958308,31.61825637,4.114347827
42,0,1,2,3,2,274.8627172,54.98114501,4.404515089
42,1,1,1,4,1,202.8036228,45.68444877,3.238570411
42,1,1,1,4,2,224.7610181,45.40510393,3.090808261
42,0,1,1,4,1,251.8502486,36.25545396,4.167831587
42,0,1,1,1,1,252.8587543,38.8350281,3.979240378
42,1,2,1,1,4,273.2795686,59.79426633,3.710083813
42,1,2,3,2,1,265.9663339,49.72660153,3.785443165
42,0,2,1,4,1,380.0747549,102.0569441,4.736191925
42,0,2,4,1,1,386.1966898,88.61809119,4.364133086
42,1,2,4,1,1,257.6328932,58.29849006,3.870940757
42,1,2,3,2,2,249.1074077,36.91280535,4.477645361
42,0,2,4,1,1,348.1136585,75.06548727,4.796480477
42,0,2,2,2,2,333.7379305,44.83366634,5.648049166
42,1,2,1,2,2,246.2968301,31.84868822,3.628667031
42,1,2,2,2,3,273.1845835,32.61673273,3.936924619
42,0,2,4,2,1,345.3100417,65.91941198,4.24564136
42,0,2,4,1,1,333.5424374,78.39911194,4.691881929
42,1,2,2,2,1,281.077409,59.72770057,3.151386894
42,1,2,1,1,2,256.9351532,51.70507468,3.446820439
42,0,2,4,1,1,342.7989258,81.66999889,4.511842119
42,0,2,4,2,2,327.7701032,71.00565315,4.324864258
42,1,3,1,1,4,172.8643625,19.18565878,3.437452026
42,1,3,1,1,4,163.1452468,18.88431963,3.484665769
42,0,3,1,1,4,180.864024,27.36736084,4.289828756
42,0,3,1,1,4,189.5995977,38.90165009,4.063147442
42,1,3,1,1,4,164.7500492,20.19500405,3.713869174
42,1,3,1,1,1,159.1911681,23.69643873,4.284876596
42,0,3,1,1,3,165.8824091,21.55572561,4.569003831
42,0,3,1,1,2,176.4925367,17.13395443,5.096333646
42,1,3,1,2,3,170.1062871,14.72598649,3.201316626
42,1,3,1,1,1,162.7193346,23.08806881,3.841157267
42,0,3,2,1,1,183.6510465,26.6631216,3.277589026
42,0,3,2,2,2,202.1189838,25.84523468,4.049861549
42,1,3,1,4,1,155.8027379,17.4008762,3.449185635
42,1,3,1,1,4,161.0345374,15.07378627,3.023748456
42,0,3,1,3,2,168.0278487,21.96324405,4.360791749
42,0,3,1,1,4,187.8319002,19.68476216,3.941418562
47,1,1,1,4,1,246.0029961,45.78277223,3.802837892
47,1,1,1,2,2,234.4617808,38.77200438,3.7168019
47,0,1,1,3,1,194.8237733,24.58892265,4.364174426
47,0,1,1,3,1,186.8730757,36.98312924,3.736598199
47,1,1,1,3,1,232.5617158,41.4452317,3.961057315
47,1,1,1,3,1,261.8536529,50.46640882,4.610970983
47,0,1,1,3,1,170.0914865,29.65355108,4.183754966
47,0,1,1,4,1,178.1860035,47.72748959,4.592079559
47,1,1,1,4,1,243.9668851,43.38293174,3.221384932
47,1,1,1,4,1,267.7000103,45.6213743,3.648961825
47,0,1,1,3,1,193.8464594,28.70920054,3.162809103
47,0,1,1,4,1,185.919218,35.86255376,3.450221893
47,1,1,1,3,1,235.3449494,35.78301243,3.436859974
47,1,1,1,3,1,236.2018062,48.86229811,3.800525814
47,0,1,1,4,1,176.6390932,28.2141595,3.680768113
47,0,1,1,3,1,192.7955524,31.70365015,3.452493705
47,1,2,1,2,1,331.847007,111.1675552,4.188724528
47,1,2,2,2,1,342.7455256,85.37225211,3.707021872
47,0,2,2,1,1,359.3464783,89.28713472,4.103380854
47,0,2,3,1,1,344.0219898,91.72183876,3.782034916
47,1,2,3,1,2,310.5509076,63.78093034,4.000925832
47,1,2,2,2,1,263.1105178,53.77762849,5.016385131
47,0,2,4,1,1,360.6801386,97.31796015,3.981976424
47,0,2,3,1,1,271.5033626,88.99985088,3.612669897
47,1,2,2,1,1,317.641739,72.63010112,3.575261707
47,1,2,3,1,1,284.9229586,56.25158713,3.904667975
47,0,2,3,1,1,361.7511173,68.93661279,3.843054505
47,0,2,3,1,1,319.3331081,63.02768489,3.733315995
47,1,2,3,1,1,301.8669599,76.30606937,3.78267365
47,1,2,4,1,1,372.4788244,98.57083003,3.957548614
47,0,2,3,1,2,381.7939847,88.55799442,3.527329341
47,0,2,2,1,1,339.7462101,84.78990613,3.985886015
47,1,3,1,1,3,196.3496007,19.66267551,3.786992057
47,1,3,1,1,2,180.4608916,16.53146078,3.159093272
47,0,3,1,1,3,151.5055181,14.26341288,3.102493136
47,0,3,1,2,3,170.9461046,14.76776408,3.58739802
47,1,3,2,1,3,190.6768514,13.94414939,3.706209129
47,1,3,1,2,2,191.7512169,19.0544618,3.738271143
47,0,3,1,1,2,165.6947305,31.65581484,3.408173078
47,0,3,1,2,3,161.0481073,24.07631296,3.386059469
47,1,3,1,1,3,186.9191538,15.66019224,2.766643572
47,1,3,1,1,2,199.7930796,16.07059221,3.682242849
47,0,3,1,1,3,163.3979787,14.2560396,2.930295118
47,0,3,1,1,4,154.4837377,25.42058417,3.036539439
47,1,3,1,1,4,184.5748219,21.81574605,2.910889865
47,1,3,1,2,4,190.2992536,17.19674895,2.758278939
47,0,3,1,1,3,153.5084265,17.30876111,2.900650362
47,0,3,1,1,2,165.5945078,16.18112266,2.930467543
49,0,1,2,1,2,236.784985,98.27181946,3.092984203
49,0,1,1,2,1,229.6256719,74.82361342,3.845662714
49,1,1,2,1,2,225.6067211,72.43268809,3.94708339
49,1,1,2,2,1,211.7448635,56.99229793,4.087965882
49,0,1,2,1,1,183.7093811,51.73081528,3.687815007
49,0,1,1,3,1,181.2329675,44.51715073,3.104814915
49,1,1,2,1,1,182.9183811,35.08061707,4.12897226
49,1,1,2,2,1,201.0662697,38.9808052,4.671855519
49,0,1,2,1,1,187.9053963,41.98168828,2.998826533
49,0,1,2,2,1,193.9594714,52.76984088,3.490614107
49,1,1,2,1,1,213.8050047,36.1114018,3.496335556
49,1,1,2,1,1,205.7393328,39.92776383,3.925329719
49,0,1,1,2,1,188.785982,33.74686284,3.12654108
49,0,1,4,1,1,185.503874,42.39738837,3.078826069
49,1,1,2,1,1,211.2954602,78.90454044,3.791616166
49,1,1,2,2,2,194.2609138,27.23074428,3.70459423
49,0,2,2,1,1,299.7909309,105.3401522,3.474305236
49,0,2,4,1,1,327.6003993,104.2231382,3.690512262
49,1,2,3,1,1,306.4738362,92.52926384,4.799002506
49,1,2,2,1,1,324.1067015,110.9253871,3.656693299
49,0,2,4,1,1,322.875343,96.61439644,3.471417803
49,0,2,4,1,1,289.9290044,81.56808965,3.790613352
49,1,2,4,1,1,305.5133741,84.48034187,4.358340087
49,1,2,4,1,1,241.8048702,61.96129739,5.43211906
49,0,2,2,1,1,298.1160401,99.68051305,3.488008832
49,0,2,4,1,1,297.3336787,90.18836879,3.323920806
49,1,2,4,1,1,278.9778307,71.72127372,3.814025817
49,1,2,4,1,1,252.0209896,57.44003152,4.322380381
49,0,2,3,1,1,333.5086015,156.125588,3.369064877
49,0,2,4,1,1,272.7608562,82.32635981,3.109140204
49,1,2,4,1,1,282.8773857,66.24649822,3.55509356
49,1,2,4,1,1,268.1516275,63.78096833,3.686223211
49,0,3,1,1,2,199.0612846,32.22643053,2.57367852
49,0,3,2,1,1,178.4042622,21.28182394,2.614329204
49,1,3,1,1,3,208.7382526,24.70398488,4.060882185
49,1,3,2,2,2,186.2967147,15.77892566,3.772879706
49,0,3,2,1,1,180.6469079,30.11686087,2.775471063
49,0,3,2,1,2,166.0944064,22.4663711,3.208386874
49,1,3,1,1,3,187.0824229,14.5712682,3.929745146
49,1,3,1,2,3,174.4473667,19.3853709,4.567910665
49,0,3,2,1,2,187.4638184,20.34027146,2.629884274
49,0,3,2,1,2,177.8200829,20.28438172,3.078156949
49,1,3,1,1,4,194.6051904,15.20957779,3.418494209
49,1,3,1,1,2,186.5291028,17.54020428,3.414906958
49,0,3,1,1,2,179.1053545,26.44297051,2.587583786
49,0,3,2,1,1,170.588536,21.82824037,2.645451687
49,1,3,1,1,2,175.891554,17.48812904,3.605585404
49,1,3,1,1,2,176.9351826,12.9884341,3.370436094
50,0,1,2,3,1,376.8923265,100.7612535,4.686062194
50,0,1,1,4,1,321.4265251,88.15902804,4.540217166
50,1,1,1,2,3,233.55575,43.41768046,4.290629199
50,1,1,2,3,1,235.2015015,71.41197475,4.281470899
50,0,1,1,4,2,300.3291141,74.45523092,4.405671765
50,0,1,4,2,1,350.2938081,64.09418988,5.637182937
50,1,1,1,2,3,188.6848152,31.06373819,3.898539774
50,1,1,1,2,1,192.7015074,47.69869668,4.995265082
50,0,1,1,4,1,299.6085994,64.67448822,3.711050895
50,0,1,3,4,2,310.6723489,66.3792244,4.859245276
50,1,1,2,1,3,259.8797917,47.19869888,3.869172297
50,1,1,2,2,1,228.2679801,43.83527399,4.133850936
50,0,1,1,4,2,279.8949552,84.51107051,4.321182198
50,0,1,1,4,1,276.5119798,51.94476389,4.251500984
50,1,1,2,3,2,170.6944235,20.22610351,3.687214625
50,1,1,3,1,2,197.063896,27.97829439,3.97362539
50,0,2,4,1,1,357.5882712,132.5486426,5.199905813
50,0,2,3,1,1,337.7299343,86.90274379,4.35517112
50,1,2,3,2,1,286.1981117,83.10776236,5.373764099
50,1,2,3,1,1,290.2611216,84.2080401,5.156800036
50,0,2,4,1,1,375.1111029,88.96429099,4.673670885
50,0,2,4,1,1,345.7332018,90.67023566,5.470674504
50,1,2,3,1,1,297.5572481,79.06313121,5.668453503
50,1,2,4,1,1,275.2455978,65.58555227,5.753036854
50,0,2,3,1,2,355.6782147,90.32464553,3.966386673
50,0,2,4,1,1,334.4708912,99.49974515,4.540924015
50,1,2,2,1,1,283.6757886,62.86719715,4.636675915
50,1,2,4,1,1,303.9993218,71.45124045,5.100075973
50,0,2,4,1,1,373.4969767,137.1031143,3.973830272
50,0,2,3,1,1,374.0373739,114.2591272,4.302965331
50,1,2,2,1,1,314.2643607,78.35170559,4.790833538
50,1,2,3,1,1,280.8144792,70.10980971,4.89683884
50,0,3,1,2,3,208.2479891,14.41187081,4.506537443
50,0,3,1,1,4,212.398107,23.03286516,3.815825113
50,1,3,1,1,3,189.044989,14.025467,3.832818512
50,1,3,1,1,3,170.8833971,20.63830526,3.586293669
50,0,3,1,1,3,208.450772,14.86840149,3.974698755
50,0,3,1,1,4,207.1802158,18.81586804,4.46290015
50,1,3,1,2,4,162.5179386,16.39508362,4.339971475
50,1,3,1,1,3,162.8523765,22.6787092,4.287388957
50,0,3,1,1,4,213.0912738,14.67123054,3.090506516
50,0,3,1,1,3,217.7166944,17.96537243,3.547110967
50,1,3,1,1,3,165.2423959,12.68110955,3.456942309
50,1,3,1,1,3,178.1273877,16.07927134,4.05992254
50,0,3,1,1,4,204.8569799,16.3980134,3.45950077
50,0,3,2,1,3,207.5083218,17.19105726,3.007499059
50,1,3,1,1,4,167.788435,24.11220416,3.455624458
50,1,3,1,1,4,181.2208765,22.62805744,3.402712678
51,1,1,1,4,1,236.784985,98.27181946,3.092984203
51,1,1,1,4,1,229.6256719,74.82361342,3.845662714
51,0,1,1,4,2,225.6067211,72.43268809,3.94708339
51,0,1,1,3,1,211.7448635,56.99229793,4.087965882
51,1,1,1,3,2,183.7093811,51.73081528,3.687815007
51,1,1,1,1,2,181.2329675,44.51715073,3.104814915
51,0,1,1,4,1,182.9183811,35.08061707,4.12897226
51,0,1,1,4,1,201.0662697,38.9808052,4.671855519
51,1,1,1,4,2,187.9053963,41.98168828,2.998826533
51,1,1,1,4,1,193.9594714,52.76984088,3.490614107
51,0,1,1,2,1,213.8050047,36.1114018,3.496335556
51,0,1,1,2,1,205.7393328,39.92776383,3.925329719
51,1,1,1,3,1,188.785982,33.74686284,3.12654108
51,1,1,1,4,1,185.503874,42.39738837,3.078826069
51,0,1,1,3,2,211.2954602,78.90454044,3.791616166
51,0,1,1,4,1,194.2609138,27.23074428,3.70459423
51,1,2,2,1,1,299.7909309,105.3401522,3.474305236
51,1,2,2,1,1,327.6003993,104.2231382,3.690512262
51,0,2,2,1,1,306.4738362,92.52926384,4.799002506
51,0,2,2,1,1,324.1067015,110.9253871,3.656693299
51,1,2,4,1,1,322.875343,96.61439644,3.471417803
51,1,2,4,1,1,289.9290044,81.56808965,3.790613352
51,0,2,3,1,1,305.5133741,84.48034187,4.358340087
51,0,2,2,1,1,241.8048702,61.96129739,5.43211906
51,1,2,2,1,1,298.1160401,99.68051305,3.488008832
51,1,2,3,1,1,297.3336787,90.18836879,3.323920806
51,0,2,3,1,1,278.9778307,71.72127372,3.814025817
51,0,2,3,1,1,252.0209896,57.44003152,4.322380381
51,1,2,2,1,1,333.5086015,156.125588,3.369064877
51,1,2,1,2,1,272.7608562,82.32635981,3.109140204
51,0,2,1,2,1,282.8773857,66.24649822,3.55509356
51,0,2,4,1,1,268.1516275,63.78096833,3.686223211
51,1,3,1,2,3,199.0612846,32.22643053,2.57367852
51,1,3,1,1,2,178.4042622,21.28182394,2.614329204
51,0,3,1,1,4,208.7382526,24.70398488,4.060882185
51,0,3,1,1,3,186.2967147,15.77892566,3.772879706
51,1,3,1,2,3,180.6469079,30.11686087,2.775471063
51,1,3,1,1,2,166.0944064,22.4663711,3.208386874
51,0,3,1,2,2,187.0824229,14.5712682,3.929745146
51,0,3,1,2,4,174.4473667,19.3853709,4.567910665
51,1,3,1,1,3,187.4638184,20.34027146,2.629884274
51,1,3,1,3,1,177.8200829,20.28438172,3.078156949
51,0,3,1,2,3,194.6051904,15.20957779,3.418494209
51,0,3,1,1,1,186.5291028,17.54020428,3.414906958
51,1,3,1,1,3,179.1053545,26.44297051,2.587583786
51,1,3,1,1,2,170.588536,21.82824037,2.645451687
51,0,3,1,2,2,175.891554,17.48812904,3.605585404
51,0,3,1,1,2,176.9351826,12.9884341,3.370436094
52,1,1,1,2,2,324.2646374,79.95705591,3.971882298
52,1,1,1,3,2,277.7562023,70.39870123,4.022227273
52,0,1,1,4,2,233.55575,43.41768046,4.290629199
52,0,1,1,2,2,235.2015015,71.41197475,4.281470899
52,1,1,1,4,1,241.8774413,52.83548152,4.163832449
52,1,1,1,2,2,259.2836606,45.34693598,4.428055202
52,0,1,1,3,1,188.6848152,31.06373819,3.898539774
52,0,1,1,3,1,192.7015074,47.69869668,4.995265082
52,1,1,1,4,1,246.9191568,58.59859443,3.328596645
52,1,1,1,3,2,260.8674923,58.74298171,3.410932655
52,0,1,1,2,1,259.8797917,47.19869888,3.869172297
52,0,1,1,4,1,228.2679801,43.83527399,4.133850936
52,1,1,1,3,1,225.0268212,37.90486209,3.173002687
52,1,1,1,4,1,226.6409544,31.83712218,3.2272548
52,0,1,1,2,1,170.6944235,20.22610351,3.687214625
52,0,1,1,4,1,197.063896,27.97829439,3.97362539
52,1,2,3,1,1,402.2581022,130.2794109,4.700273231
52,1,2,4,1,1,393.9150256,77.14307652,4.553354302
52,0,2,3,1,1,286.1981117,83.10776236,5.373764099
52,0,2,2,1,1,290.2611216,84.2080401,5.156800036
52,1,2,4,1,1,387.2900844,80.8874742,4.845946895
52,1,2,4,1,2,339.9819061,88.26705601,4.989040416
52,0,2,4,1,1,297.5572481,79.06313121,5.668453503
52,0,2,4,1,1,275.2455978,65.58555227,5.753036854
52,1,2,4,1,1,360.729862,69.97967826,4.361597331
52,1,2,4,1,1,333.7342068,79.56006401,4.456701977
52,0,2,4,1,1,283.6757886,62.86719715,4.636675915
52,0,2,4,1,1,303.9993218,71.45124045,5.100075973
52,1,2,4,1,1,449.8078351,95.61681033,4.788599086
52,1,2,4,1,1,387.5036568,75.44529573,4.451071538
52,0,2,4,1,1,314.2643607,78.35170559,4.790833538
52,0,2,4,1,1,280.8144792,70.10980971,4.89683884
52,1,3,1,1,3,226.7356955,29.94075751,4.600947971
52,1,3,1,1,2,199.2051441,17.50053554,4.129742966
52,0,3,1,1,3,189.044989,14.025467,3.832818512
52,0,3,1,1,2,170.8833971,20.63830526,3.586293669
52,1,3,1,1,3,201.5870788,22.02561121,4.353996859
52,1,3,1,1,2,188.4022992,17.57034163,4.796103627
52,0,3,1,1,3,162.5179386,16.39508362,4.339971475
52,0,3,1,1,1,162.8523765,22.6787092,4.287388957
52,1,3,1,1,2,209.6317155,28.43524862,3.846183757
52,1,3,1,1,2,203.1059789,17.04327906,3.915687641
52,0,3,1,1,3,165.2423959,12.68110955,3.456942309
52,0,3,1,1,2,178.1273877,16.07927134,4.05992254
52,1,3,1,1,3,195.5586309,23.56349196,3.926374972
52,1,3,1,1,2,205.5860528,29.41923054,3.403374909
52,0,3,1,1,3,167.788435,24.11220416,3.455624458
52,0,3,1,1,2,181.2208765,22.62805744,3.402712678
53,1,1,1,3,1,225.6067211,72.43268809,3.94708339
53,1,1,1,3,2,211.7448635,56.99229793,4.087965882
53,0,1,1,4,1,297.1621209,55.9140817,3.667084136
53,0,1,1,4,1,283.5491289,68.27106934,3.715828081
53,1,1,1,3,2,182.9183811,35.08061707,4.12897226
53,1,1,1,4,1,201.0662697,38.9808052,4.671855519
53,0,1,1,4,1,259.155825,48.27867943,4.334988198
53,0,1,1,4,1,254.7106202,39.33199355,5.505784531
53,1,1,2,2,2,213.8050047,36.1114018,3.496335556
53,1,1,1,2,1,205.7393328,39.92776383,3.925329719
53,0,1,1,4,1,264.8470274,42.71603432,3.458299506
53,0,1,1,4,1,299.6333714,51.14452972,3.953689171
53,1,1,1,3,1,211.2954602,78.90454044,3.791616166
53,1,1,1,3,2,194.2609138,27.23074428,3.70459423
53,0,1,1,4,1,263.3227449,47.92587649,3.627263425
53,0,1,1,4,1,247.4123159,28.79026952,3.969821996
53,1,2,1,1,1,306.4738362,92.52926384,4.799002506
53,1,2,4,1,2,324.1067015,110.9253871,3.656693299
53,0,2,4,1,2,412.4513518,110.0945671,5.543913877
53,0,2,4,1,1,400.5308954,95.61496835,5.183898371
53,1,2,3,1,2,305.5133741,84.48034187,4.358340087
53,1,2,3,1,2,241.8048702,61.96129739,5.43211906
53,0,2,4,1,1,376.9133599,99.11037825,4.563525059
53,0,2,4,1,1,343.4571249,95.74343978,5.531597314
53,1,2,4,1,1,278.9778307,71.72127372,3.814025817
53,1,2,3,1,1,252.0209896,57.44003152,4.322380381
53,0,2,4,1,1,349.742049,76.98940724,3.93081791
53,0,2,4,1,1,368.1620382,83.31485216,4.840785414
53,1,2,3,1,2,282.8773857,66.24649822,3.55509356
53,1,2,3,1,1,268.1516275,63.78096833,3.686223211
53,0,2,4,1,2,341.3868867,92.44128928,3.958392041
53,0,2,4,1,1,330.0054609,67.04486645,4.362846427
53,1,3,1,1,3,208.7382526,24.70398488,4.060882185
53,1,3,1,1,4,186.2967147,15.77892566,3.772879706
53,0,3,1,1,4,238.2180925,24.51843259,3.528916923
53,0,3,1,1,4,229.9786506,19.13639919,3.403359345
53,1,3,1,1,4,187.0824229,14.5712682,3.929745146
53,1,3,1,1,4,174.4473667,19.3853709,4.567910665
53,0,3,1,1,4,211.3511881,22.65160006,3.507045785
53,0,3,1,1,4,224.7471772,32.1124809,4.276658704
53,1,3,1,1,4,194.6051904,15.20957779,3.418494209
53,1,3,1,1,4,186.5291028,17.54020428,3.414906958
53,0,3,1,1,4,209.8183993,12.40042226,3.247923366
53,0,3,1,1,4,206.5906001,27.40758134,3.647398956
53,1,3,1,1,3,175.891554,17.48812904,3.605585404
53,1,3,1,1,4,176.9351826,12.9884341,3.370436094
53,0,3,1,1,4,221.4448558,39.50455809,3.324487171
53,0,3,1,1,4,224.3625299,17.30097937,3.413814872
54,1,1,1,4,1,194.8237733,24.58892265,4.364174426
54,1,1,2,2,1,186.8730757,36.98312924,3.736598199
54,0,1,1,3,1,279.1816348,101.1822014,4.945907617
54,0,1,1,2,1,254.4479704,58.75825593,4.847863639
54,1,1,1,3,2,170.0914865,29.65355108,4.183754966
54,1,1,1,4,1,178.1860035,47.72748959,4.592079559
54,0,1,1,1,1,218.2955488,42.25843201,4.907294379
54,0,1,1,4,1,196.4316944,39.95370518,6.19629066
54,1,1,1,3,1,193.8464594,28.70920054,3.162809103
54,1,1,1,3,1,185.919218,35.86255376,3.450221893
54,0,1,1,4,2,250.5056702,78.09911268,4.081690992
54,0,1,1,2,1,240.7188172,93.74314061,4.431475448
54,1,1,1,4,1,176.6390932,28.2141595,3.680768113
54,1,1,1,4,1,192.7955524,31.70365015,3.452493705
54,0,1,1,4,1,207.4298499,37.82581254,4.866655513
54,0,1,1,3,1,244.533912,59.69848211,4.121896337
54,1,2,2,1,1,359.3464783,89.28713472,4.103380854
54,1,2,3,1,1,344.0219898,91.72183876,3.782034916
54,0,2,4,1,1,429.6604872,185.2836619,5.392900403
54,0,2,1,1,4,412.2077555,170.5512166,4.752375024
54,1,2,4,1,1,360.6801386,97.31796015,3.981976424
54,1,2,4,1,1,271.5033626,88.99985088,3.612669897
54,0,2,4,1,1,401.9241888,137.1517815,4.653567119
54,0,2,4,1,1,304.0444138,112.8945432,5.802054649
54,1,2,4,1,1,361.7511173,68.93661279,3.843054505
54,1,2,3,1,1,319.3331081,63.02768489,3.733315995
54,0,2,4,1,1,378.1453137,127.4579841,4.203550344
54,0,2,4,1,1,423.4911378,136.7958361,4.778610326
54,1,2,4,1,1,381.7939847,88.55799442,3.527329341
54,1,2,3,1,1,339.7462101,84.78990613,3.985886015
54,0,2,4,1,1,374.4008931,154.1092881,3.999448448
54,0,2,4,1,1,379.2740269,162.6985802,4.240760023
54,1,3,1,1,3,151.5055181,14.26341288,3.102493136
54,1,3,1,1,2,170.9461046,14.76776408,3.58739802
54,0,3,2,1,2,186.755757,26.94307316,3.184248021
54,0,3,1,1,2,181.366679,30.52897714,3.205549687
54,1,3,1,2,2,165.6947305,31.65581484,3.408173078
54,1,3,1,2,2,161.0481073,24.07631296,3.386059469
54,0,3,1,1,2,182.0573887,22.19993343,3.80668186
54,0,3,1,1,2,170.3675782,19.28613087,4.65327759
54,1,3,1,1,2,163.3979787,14.2560396,2.930295118
54,1,3,1,1,2,154.4837377,25.42058417,3.036539439
54,0,3,2,1,2,179.4460528,36.12936998,2.899775071
54,0,3,1,1,2,183.8356793,23.76834442,3.847782492
54,1,3,1,2,3,153.5084265,17.30876111,2.900650362
54,1,3,2,1,2,165.5945078,16.18112266,2.930467543
54,0,3,1,1,2,182.9265152,32.5682461,3.230313924
54,0,3,2,1,2,187.300858,25.97556511,3.02131442
56,1,1,1,2,1,235.5930985,35.00293553,3.386924492
56,1,1,1,3,2,263.7615517,35.22321047,3.537463153
56,0,1,1,3,2,303.0742033,89.71689936,4.033510799
56,0,1,1,4,1,267.5241782,62.27408081,3.849235194
56,1,1,1,4,2,253.8616933,80.31360824,4.319686234
56,1,1,1,4,1,234.3260353,36.28723203,3.503550362
56,0,1,1,4,2,213.0444705,55.66937318,4.092396396
56,0,1,1,4,1,245.7250031,52.84396826,4.327984089
56,1,1,1,3,1,256.9143725,46.3881212,3.505510593
56,1,1,1,4,2,240.7515851,52.6232995,3.34599067
56,0,1,1,4,2,260.9000513,58.35923563,3.27391862
56,0,1,1,4,1,244.4331407,54.19228513,4.094535717
56,1,1,1,4,2,229.8544117,54.58299084,2.964935404
56,1,1,1,4,1,223.2770793,48.15526925,3.552581545
56,0,1,1,4,1,261.3571285,52.77256345,3.95541939
56,0,1,1,4,1,246.5335068,58.5918548,3.742391795
56,1,2,4,1,1,267.4736947,88.41405059,3.638561312
56,1,2,4,1,1,278.0270548,82.60809926,3.324030759
56,0,2,3,1,2,344.7281159,139.0145772,4.849509153
56,0,2,4,1,1,338.4340348,139.6687336,4.168877446
56,1,2,2,2,2,290.1849415,79.03065182,3.512966184
56,1,2,4,1,1,320.497757,76.29205126,3.660943087
56,0,2,4,1,1,341.4503475,84.89334988,4.311366623
56,0,2,4,1,1,277.6362318,57.85977084,5.459411055
56,1,2,4,1,1,299.0505676,51.27370822,3.223800771
56,1,2,4,1,1,301.4910613,63.87522731,3.551136136
56,0,2,4,1,1,297.053485,86.54676156,4.256111642
56,0,2,4,1,1,321.904242,106.2399542,4.525210144
56,1,2,4,1,1,299.2469496,120.2510346,3.191068634
56,1,2,4,1,1,276.605181,75.16030763,3.024068484
56,0,2,4,1,1,295.4699793,95.42050522,3.897527683
56,0,2,4,1,1,313.107461,85.2393671,4.824354391
56,1,3,1,1,3,182.0105556,13.85862657,3.401587208
56,1,3,1,1,4,185.439804,24.95673714,3.15072781
56,0,3,1,1,3,221.8060033,41.65060768,3.736428834
56,0,3,1,1,4,209.8326594,30.89920881,3.171382226
56,1,3,2,1,3,178.8752002,16.9857137,3.779968472
56,1,3,1,1,4,186.9323462,19.25055852,4.209409619
56,0,3,1,1,4,195.034181,22.48211604,3.930255858
56,0,3,2,2,3,192.0876349,27.52436648,4.289722207
56,1,3,1,2,3,184.8718515,14.52346875,3.069694666
56,1,3,1,1,4,186.0911953,17.22804063,3.276274436
56,0,3,2,1,4,200.843953,27.96740293,3.12421711
56,0,3,1,1,4,211.7096467,37.44903293,3.520576262
56,1,3,1,1,2,179.5706111,25.6319336,2.408539046
56,1,3,1,1,4,183.0457388,24.15627193,2.938938369
56,0,3,1,1,3,204.320719,19.74537681,3.390751669
56,0,3,1,1,4,203.2460702,32.68984391,3.113076169
57,0,1,1,3,2,252.219122,68.56781241,3.944341137
57,0,1,1,4,1,238.66954,58.1641083,3.537704331
57,1,1,1,4,1,208.5217829,54.59397662,3.528564182
57,1,1,1,4,1,220.3515301,53.86295011,3.472153554
57,0,1,1,4,2,193.7655077,39.63738241,3.424893259
57,0,1,1,4,1,243.2960307,55.61151948,3.575871596
57,1,1,1,3,1,185.2250171,46.39508358,3.950849854
57,1,1,1,4,1,205.9835347,45.56163828,4.147311181
57,0,1,1,4,2,242.2062901,61.25529501,2.855282542
57,0,1,1,4,1,219.7552918,62.89915454,3.732971506
57,1,1,1,4,2,221.6063521,44.64470006,3.103982365
57,1,1,1,4,1,199.9268308,43.95482532,3.653865325
57,0,1,1,4,1,209.9663265,42.02043995,3.022152573
57,0,1,1,4,1,208.015125,38.87698992,3.387695717
57,1,1,1,4,1,197.7659436,42.92622302,3.538011215
57,1,1,2,2,2,182.8854542,35.82655491,3.636420027
57,0,2,4,1,1,262.0859153,108.745257,4.517104632
57,0,2,3,1,1,338.0461045,97.46024966,4.033436282
57,1,2,3,1,1,358.8825981,131.5710271,4.63808105
57,1,2,4,1,1,347.9297416,129.6599119,4.059850301
57,0,2,4,1,1,300.0728711,95.76854597,4.701154668
57,0,2,4,1,1,321.7288294,81.59780735,5.607377032
57,1,2,4,1,1,346.1481858,122.0585427,4.604487775
57,1,2,4,1,1,256.5649136,78.2838745,4.684089026
57,0,2,4,1,1,267.6963739,92.97812221,4.668860732
57,0,2,4,1,1,323.446683,84.31046609,4.679766448
57,1,2,4,1,1,327.2021032,118.2644743,3.773036777
57,1,2,4,1,1,333.1807307,98.09650017,4.412919673
57,0,2,4,1,1,327.8783395,94.31520162,3.788619363
57,0,2,4,1,1,273.674104,81.03906658,4.153707427
57,1,2,4,1,1,347.9439331,133.322471,3.763226259
57,1,2,3,1,1,306.7596066,80.24765231,3.85539496
57,0,3,1,2,2,189.5592074,21.51650053,3.231197234
57,0,3,2,2,2,178.1580031,23.43370986,2.88060107
57,1,3,1,1,4,188.854728,30.20103786,3.556846245
57,1,3,1,1,2,178.9230682,33.79016854,3.54000597
